ID,Station Name,Access,Owner,Last_Used,Open_Date,DC_Fast,Level1_Charging,Level2_Charging,Address,City,State,Zipcode,Latitude,Longitude,Pricing,Connection_Type
323466,Garrett Place Garage,public,FLASH,2024-10-10,2023-12-23,,,4.0,275 West St.,Annapolis,MD,21401,38.97551099380306,-76.50318190455437,,J1772
323504,LUXE360 LUXE 360 # 1,public,ChargePoint Network,2024-10-10,2023-12-27,,,2.0,14650 Luxe Ctr Dr,Midlothian,VA,23114,37.470554,-77.662692,,J1772
323508,POTOMAC EDISON BIG POOL,public,ChargePoint Network,2024-10-10,2023-12-27,,,2.0,Western Maryland Rail Trail,Big Pool,MD,21711,39.624243,-78.017054,,J1772
323509,POTOMAC EDISON MIDDLETOWN 2,public,ChargePoint Network,2024-10-10,2023-12-27,,,2.0,31 W Main St,Middletown,MD,21769,39.444047,-77.546582,,J1772
323532,CMA COL HYUNDAI STATION1,public,ChargePoint Network,2024-10-10,2023-12-28,1.0,,,2200 Walthall Center Drive,South Chesterfield,VA,23834,37.308727,-77.39551,,CHADEMO
323577,POTOMAC EDISON MASON DIXON L2,public,ChargePoint Network,2024-10-10,2023-12-29,,,2.0,17300 Catoctin Mountain Highway,Emmitsburg,MD,21727,39.707684,-77.314494,,J1772
323578,POTOMAC EDISON MASON DIXON DC2,public,ChargePoint Network,2024-10-10,2023-12-29,1.0,,,17300 Catoctin Mountain Highway,Emmitsburg,MD,21727,39.707675,-77.314566,,CHADEMO
323579,POTOMAC EDISON MASON DIXON DC1,public,ChargePoint Network,2024-10-10,2023-12-29,1.0,,,17300 Catoctin Mountain Highway,Emmitsburg,MD,21727,39.707687,-77.314648,,CHADEMO
323632,MAZDA HURLOCK CT4K,public,ChargePoint Network,2024-10-10,2023-12-30,,,2.0,4309 Preston Rd,Hurlock,MD,21643,38.696956,-75.893264,,J1772
323687,Flying J 750,public,eVgo Network,2024-10-09,2024-01-01,4.0,,,139 Factory Outlet Dr,Fort Chiswell,VA,24360,36.945565,-80.945689,,J1772COMBO
323734,OURISMANAUTO BOBA FETT,public,ChargePoint Network,2024-10-10,2024-01-03,,,2.0,15501 Frederick Road,Rockville,MD,20855,39.10981,-77.159801,,J1772
323735,OURISMANAUTO HAN SOLO,public,ChargePoint Network,2024-10-10,2024-01-03,,,2.0,15501 Frederick Road,Rockville,MD,20855,39.109862,-77.15986,,J1772
323786,East All Saints Garage,public,Blink Network,2024-10-10,2024-01-03,,,6.0,125 East All Saints Street,Frederick,MD,21701,39.411911,-77.407426,,J1772
324013,Royal Farms - Tesla Supercharger,public,Tesla,2024-07-01,2024-01-04,8.0,,,129 Holland Rd,Suffolk,VA,23434,36.71739,-76.656885,,TESLA
324016,Wawa - Tesla Supercharger,public,Tesla,2024-07-01,2024-01-04,8.0,,,2051  Daniel Stuart Square,Woodbridge,VA,22191,38.63313,-77.27624,,TESLA
324021,Metro Center - Tesla Supercharger,public,Tesla,2024-07-01,2024-01-04,12.0,,,10500 Grand Central Ave,Owings Mills,MD,21117,39.407806,-76.783586,,TESLA
324377,VILLA CORTESE CHARGER 1,public,ChargePoint Network,2024-10-10,2024-01-09,,,2.0,14809 Pennfield Cir,Silver Spring,MD,20906,39.099289,-77.076548,,J1772
324378,VILLA CORTESE STATION 2,public,ChargePoint Network,2024-10-10,2024-01-09,,,2.0,14809 Pennfield Cir,Silver Spring,MD,20906,39.099216,-77.076312,,J1772
324925,FLATSATNH 104 ST IVES,public,ChargePoint Network,2024-10-10,2024-01-10,,,2.0,104 St Ives Pl,Oxon Hill,MD,20745,38.782841,-77.011091,,J1772
325020,11332 Brownsville Road (US-RJE-K2V-1),public,RIVIAN_WAYPOINTS,2024-10-10,2024-01-05,,,1.0,11332 Brownsville Road,Nassawadox,VA,23413,37.468415,-75.835897,,J1772
325021,11332 Brownsville Road (US-RJE-K2V-2),public,RIVIAN_WAYPOINTS,2024-10-10,2024-01-05,,,1.0,11332 Brownsville Road,Nassawadox,VA,23413,37.4684157,-75.8358979,,J1772
325022,Hilton Baltimore Garage,public,FLASH,2024-10-10,2024-01-10,,,8.0,240 S. Paca St.,Baltimore,MD,21201,39.285571,-76.621883,,J1772
325399,OBE LYNCHBURG GEN 1,public,ChargePoint Network,2024-10-10,2024-01-13,,,2.0,1901 Tate Springs Road,Lynchburg,VA,24501,37.41385,-79.171508,,J1772
325401,OBE LYNCHBURG GEN 2,public,ChargePoint Network,2024-10-10,2024-01-13,,,2.0,1901 Tate Springs Road,Lynchburg,VA,24501,37.413955,-79.171386,,J1772
325402,OBE LYNCHBURG GEN 3,public,ChargePoint Network,2024-10-10,2024-01-13,,,2.0,1901 Tate Springs Road,Lynchburg,VA,24501,37.413967,-79.171371,,J1772
325470,UNION MEMORIAL EV 3,public,ChargePoint Network,2024-10-10,2024-01-17,,,2.0,3310 N Calvert St,Baltimore,MD,21218,39.329025,-76.615231,,J1772
325471,UNION MEMORIAL EV 1,public,ChargePoint Network,2024-10-10,2024-01-17,,,2.0,3310 N Calvert St,Baltimore,MD,21218,39.328826,-76.615262,,J1772
325472,UNION MEMORIAL EV 2,public,ChargePoint Network,2024-10-10,2024-01-17,,,2.0,3310 N Calvert St,Baltimore,MD,21218,39.328834,-76.615251,,J1772
325473,UNION MEMORIAL EV 4,public,ChargePoint Network,2024-10-10,2024-01-17,,,2.0,3310 N Calvert St,Baltimore,MD,21218,39.328826,-76.61523,,J1772
325564,THE OVERLOOK EVCS 3 & 4,public,ChargePoint Network,2024-10-10,2024-01-18,,,2.0,3100 North Leisure World Boulevard,Silver Spring,MD,20906,39.105853,-77.063482,,J1772
325565,THE OVERLOOK EVCS 1 & 2,public,ChargePoint Network,2024-10-10,2024-01-18,,,2.0,3100 North Leisure World Boulevard,Silver Spring,MD,20906,39.105838,-77.063302,,J1772
325977,SWTCH Energy Inc.,public,SWTCH,2024-02-12,2024-01-07,,,4.0,2727 Merrilee Dr,Fairfax,VA,22031,38.8793,-77.23,,J1772
325987,SWTCH Energy Inc.,public,SWTCH,2024-02-12,2024-01-08,,,4.0,2729 Merrilee Dr,Fairfax,VA,22031,38.8788,-77.2301,,J1772
326009,Triton Glen 2nd Level,public,Blink Network,2024-10-10,2024-01-18,,,4.0,10945 Nuckols Road,Glen Allen,VA,23060,37.66539698766593,-77.57605260245414,,J1772
326012,2099 Penn,public,Blink Network,2024-10-10,2024-01-18,,,1.0,2099 Pennsylvania Avenue Northwest,Washington,DC,20006,38.90189611387721,-77.04626054232916,,J1772
326016,Triton Glen 4th Level,public,Blink Network,2024-10-10,2024-01-18,,,4.0,10945 Nuckols Road,Glen Allen,VA,23060,37.66539698766593,-77.57557260245414,,J1772
326168,Wawa - Tesla Supercharger,public,Tesla,2024-07-01,2024-01-18,12.0,,,907 Colonial Corner Dr,Hopewell,VA,23860,37.27157,-77.31661,,TESLA
326171,Wawa - Tesla Supercharger,public,Tesla,2024-07-01,2024-01-18,8.0,,,1146 N Military Hwy,Norfolk,VA,23502,36.86132,-76.20931,,TESLA
326189,Tenley View Apartments,public,Blink Network,2024-10-10,2024-01-19,,,1.0,4600 Wisconsin Avenue,Washington,DC,20016,38.95018664684418,-77.08085604232917,,J1772
326242,UNION MARKET GUM 4,public,ChargePoint Network,2024-10-10,2024-01-20,,,2.0,1331 5th St NE,Washington,DC,20002,38.909403,-76.997083,,J1772
326291,Court Street Garage,public,Blink Network,2024-10-10,2024-01-22,,,4.0,2 South Court Street,Frederick,MD,21701,39.41357253255023,-77.4120453601404,,J1772
326612,Admin Bldg Parking Lot,public,Blink Network,2024-10-10,2022-11-05,,,4.0,536 Viking Dr,Virginia Beach,VA,23451,36.8188146,-76.0633043,,J1772
326613,URBA APARTMENTS,public,Blink Network,2024-10-10,2024-01-04,,,8.0,624 North Glebe Road,Arlington,VA,22203,38.87743192691039,-77.11060937116459,,J1772
326751,DPL - West Ocean City Park and Ride,public,SHELL_RECHARGE,2024-10-10,2024-01-26,2.0,,4.0,12940 INLET ISLE,OCEAN CITY,MD,21842,38.335274,-75.103065,,CHADEMO
326755,Hyatt Regency Inner Harbor Garage,public,FLASH,2024-10-10,2024-01-26,,,9.0,300 Light St.,Baltimore,MD,21202,39.28453182497,-76.613488832408,,J1772
326805,DELIVERY AREA SPRINTER CPF,public,ChargePoint Network,2024-10-10,2024-01-27,,,1.0,3311 Briggs Chaney Rd,Silver Spring,MD,20094,39.076607,-76.943712,,J1772
326806,DELIVERY AREA SPRINTER CPF 2,public,ChargePoint Network,2024-10-10,2024-01-27,,,1.0,3311 Briggs Chaney Rd,Silver Spring,MD,20094,39.076819,-76.943599,,J1772
326821,DELIVERY AREA FASTSALES,public,ChargePoint Network,2024-10-10,2024-01-27,1.0,,,3301 Briggs Chaney Road,Silver Spring,MD,20904,39.077401,-76.944685,,J1772COMBO
326905,Caroll Creek Garage,public,Blink Network,2024-10-10,2024-01-26,,,4.0,44 East Patrick Street,Frederick,MD,21701,39.41365897229768,-77.40968070366722,,J1772
326909,Target Garage,public,FLASH,2024-10-10,2024-01-28,,,3.0,66 16th St. NE.,Washington,DC,20002,38.91629562897845,-76.98134064674379,,J1772
326957,HOLBROOK HOLBROOK,public,ChargePoint Network,2024-10-10,2024-01-30,,,2.0,990 Main St,Danville,VA,24541,36.581421,-79.401196,,J1772
327264,Stadium Drive Garage - Series 8,public,Blink Network,2024-10-10,2023-12-01,,,3.0,4025 Stadium Drive,College Park,MD,20742,38.99102056735056,-76.94891250477684,,J1772
327271,Regents Drive Garage - Series 8,public,Blink Network,2024-10-10,2023-12-01,,,10.0,8056 Regents Drive,College Park,MD,20742,38.98974444901572,-76.94090654710445,,J1772
327301,Mowatt Visitor Center,public,Blink Network,2024-10-10,2023-12-01,,,3.0,7591 Mowatt Lane,College Park,MD,20742,38.98204769166514,-76.94540140477739,,J1772
327308,Quincy Plaza,public,Blink Network,2024-10-10,2021-09-10,,,2.0,3900 Fairfax Drive,Arlington,VA,22203,38.8817761,-77.1074353,,J1772
327448,Malloy Ford of Charlottesville,public,Blink Network,2024-10-10,2024-02-02,2.0,,,2070 Seminole Trail,Charlottesville,VA,22901,38.092794,-78.468138,,J1772COMBO
327450,Fair Oaks,public,Blink Network,2024-10-10,2024-02-02,,,1.0,12011 Lee Jackson Memorial Highway,Fairfax,VA,22033,38.86678786516168,-77.36108116931673,,J1772
327505,Fredericktowne Crossing,public,SHELL_RECHARGE,2024-10-10,2024-02-03,,,2.0,240 Elizabeth Drive,Stephens City,VA,22655,39.083323,-78.20278,,J1772
327691,Jim Coleman Honda,public,Blink Network,2024-10-10,2024-02-05,,,1.0,12441 Auto Drive,Clarksville,MD,21029,39.21226842815916,-76.94316831288415,,J1772
328041,Plaza America,public,Blink Network,2024-10-10,2022-08-23,,,1.0,11730 Plaza America Drive,Reston,VA,20190,38.9532847,-77.3505352,,J1772
328051,WATERFORD CHARGER #2,public,ChargePoint Network,2024-10-10,2024-02-10,,,2.0,3333 University Blvd W,Kensington,MD,20895,39.036304,-77.066692,,J1772
328052,WATERFORD CHARGER #1,public,ChargePoint Network,2024-10-10,2024-02-10,,,2.0,3333 University Blvd W,Kensington,MD,20895,39.036304,-77.06673,,J1772
328437,Quality Inn Danville,public,TURNONGREEN,2024-09-12,2024-05-23,,,2.0,2130 Riverside Dr,Danville,VA,24540,36.59604,-79.40562,$3.50 per hour,J1772
328486,GEORGE MASON U SCITECH KINGLOT,public,ChargePoint Network,2024-10-10,2024-02-15,,,2.0,10900 University Boulevard,Manassas,VA,20110,38.756357,-77.520097,,J1772
328514,Royal Farms - Tesla Supercharger,public,Tesla,2024-07-01,2024-02-15,8.0,,,25016 Lee Highway,Abingdon,VA,24210,36.71248,-81.92929,,TESLA
328788,10800 - 10802 Parkridge,public,Blink Network,2024-10-10,2023-08-23,,,1.0,10800 Parkridge Boulevard,Reston,VA,20191,38.94465208226168,-77.31812492883596,,J1772
328895,Union Lane Garage - Series 8,public,Blink Network,2024-10-10,2023-12-01,,,4.0,4170 Union Lane,College Park,MD,20742,38.98898390803991,-76.94618032012197,,J1772
328931,ERP EV CHARGER ERP,public,ChargePoint Network,2024-10-10,2024-02-22,,,2.0,4610 Colley Ave,Norfolk,VA,23508,36.886381,-76.294769,,J1772
328997,CherryHill Apartments,public,Blink Network,2024-10-10,2021-12-10,,,2.0,2120 N Monroe St.,Arlington,VA,22207,38.8970905,-77.1043352,,J1772
329016,TOWN SALTVILLE TOWN COMMONS,public,ChargePoint Network,2024-10-10,2024-02-23,,,2.0,146 Palmer Avenue,Saltville,VA,24370,36.880048,-81.764695,,J1772
329045,Pepco - Prince Georges County Animal Services,public,SHELL_RECHARGE,2024-10-10,2024-02-23,,,4.0,3750 Brown Station Rd,Upper Marlboro,MD,20772,38.835903,-76.774918,,J1772
329183,Sheehy Richmond - L2,public,Blink Network,2024-10-10,2024-02-19,,,4.0,10601 Midlothian Turnpike,Richmond,VA,23235,37.50545,-77.59248,,J1772
329184,The Traffic Group,public,Blink Network,2024-10-10,2024-01-24,,,2.0,9900 Franklin Square Drive,Nottingham,MD,21236,39.36736432660895,-76.46112656280374,,J1772
329190,CCDC Office,public,Blink Network,2024-10-10,2017-10-06,,,2.0,870 9th Street Northwest,Washington,DC,20001,38.9005843,-77.0244732,,J1772
329213,NATIONAL HARBOR ST GEORGE 2,public,ChargePoint Network,2024-10-10,2024-02-24,,,2.0,251 Mariner Passage,Oxon Hill,MD,20745,38.782567,-77.014606,,J1772
329215,NATIONAL HARBOR FLEET GARAGE 2,public,ChargePoint Network,2024-10-10,2024-02-24,,,2.0,120 Waterfront Street,Oxon Hill,MD,20745,38.785733,-77.015217,,J1772
329311,Conrad Washington DC - P1,public,Blink Network,2024-10-10,2021-01-21,,,2.0,950 New York Avenue Northwest,Washington,DC,20001,38.901306,-77.0255817,,J1772
329344,FAIRFAX COUNTY SPRING METRO 1,public,ChargePoint Network,2024-10-10,2024-02-27,,,2.0,7047 Old Keene Mill Rd,Springfield,VA,22150,38.778064,-77.187689,,J1772
329345,FAIRFAX COUNTY SPRING METRO 2,public,ChargePoint Network,2024-10-10,2024-02-27,,,2.0,7047 Old Keene Mill Rd,Springfield,VA,22150,38.778146,-77.187699,,J1772
329346,FAIRFAX COUNTY SPRING METRO 3,public,ChargePoint Network,2024-10-10,2024-02-27,,,2.0,7047 Old Keene Mill Rd,Springfield,VA,22150,38.778287,-77.18774,,J1772
329426,LOUDOUN COUNTY STERLING CENTER,public,ChargePoint Network,2024-10-10,2024-02-28,,,1.0,120 Enterprise Street,Sterling,VA,20164,38.998794,-77.401772,,J1772
329517,LOUDOUN COUNTY BLUEMONT CENTER,public,ChargePoint Network,2024-10-10,2024-02-29,,,2.0,33846 Snickersville Turnpike,Bluemont,VA,20135,39.109745,-77.829099,,J1772
329518,LOUDOUN COUNTY MIDDLEBURG LB,public,ChargePoint Network,2024-10-10,2024-02-29,,,2.0,101 Reed Street,Middleburg,VA,20117,38.968343,-77.740558,,J1772
329602,Sheehy Richmond - L3,public,Blink Network,2024-10-10,2024-02-27,2.0,,,10601 Midlothian Turnpike,Richmond,VA,23235,37.50545,-77.59248,,J1772COMBO
329605,MC FLEET DENNIS AVE,public,ChargePoint Network,2024-10-10,2024-03-01,,,2.0,2000 Dennis Ave,Silver Spring,MD,20902,39.025031,-77.042804,,J1772
329794,DM BOWMAN INC STATION 2,public,ChargePoint Network,2024-10-10,2024-03-05,1.0,,,10038 Governor Lane Boulevard,Williamsport,MD,21795,39.590056,-77.809387,,CHADEMO
329795,DM BOWMAN INC STATION 1,public,ChargePoint Network,2024-10-10,2024-03-05,1.0,,,10038 Governor Lane Boulevard,Williamsport,MD,21795,39.590527,-77.809066,,CHADEMO
329837,Laurel Municipal Center,public,Blink Network,2024-10-10,2023-07-18,,,2.0,8301 Sandy Spring Road,Laurel,MD,20707,39.104695,-76.866209,,J1772
329840,Pohanka Honda,public,Blink Network,2024-10-10,2023-10-27,2.0,,3.0,2010 North Salisbury Boulevard,Salisbury,MD,21801,38.39144190048039,-75.5768854589812,,J1772
329851,The Mather at Tysons,public,Blink Network,2024-10-10,2024-03-05,,,20.0,7929 Westpark Drive,McLean,VA,22102,38.92625511143225,-77.22145434417702,,J1772
329911,HEBRON 121 THE GALVAN,public,ChargePoint Network,2024-10-10,2024-03-06,,,2.0,1801 Chapman Avenue,Rockville,MD,20852,39.060464,-77.121015,,J1772
329958,The Wellness Center at West Falls,public,Blink Network,2024-10-10,2024-03-06,,,2.0,7174 Cardinal Lane,Falls Church,VA,22043,38.8970102034861,-77.19260874603272,,J1772
330022,515 King St. Garage,public,FLASH,2024-10-10,2024-03-07,,,4.0,107 N. St. Asaph St.,Alexandria,VA,22314,38.80539161544743,-77.04557418823244,,J1772
330106,Sheetz - Tesla Supercharger,public,Tesla,2024-07-01,2024-03-07,8.0,,,1702  South Main Street,Blacksburg,VA,24060,37.21089,-80.40036,,TESLA
330130,OURISMANAUTO CPE250 1,public,ChargePoint Network,2024-10-10,2024-03-09,1.0,,,15501 Frederick Rd,Rockville,MD,20855,39.110153,-77.158942,,CHADEMO
330297,FAIRFAX COUNTY SPRING METRO 4,public,ChargePoint Network,2024-10-10,2024-03-13,,,1.0,7039 Old Keene Mill Rd,Springfield,VA,22150,38.778199,-77.187591,,J1772
330298,FAIRFAX COUNTY SPRING METRO 5,public,ChargePoint Network,2024-10-10,2024-03-13,,,1.0,7037 Old Keene Mill Rd,Springfield,VA,22150,38.778462,-77.18743,,J1772
330346,BELLA APARTMENT THE BELLA 1,public,ChargePoint Network,2024-10-10,2024-03-13,,,2.0,700 City View Dr,Midlothian,VA,23113,37.515564,-77.69935,,J1772
330350,BELLA APARTMENT THE BELLA 2,public,ChargePoint Network,2024-10-10,2024-03-13,,,2.0,700 City View Dr,Midlothian,VA,23113,37.513842,-77.698108,,J1772
330476,LOUDOUN COUNTY STERLINGCENTER2,public,ChargePoint Network,2024-10-10,2024-03-14,,,2.0,120 Enterprise St,Sterling,VA,20164,38.998839,-77.401937,,J1772
330487,VICTORY POINT VICTORY,public,ChargePoint Network,2024-10-10,2024-03-14,,,2.0,14200 Park Meadow Dr,Chantilly,VA,20151,38.871817,-77.437343,,J1772
330587,Addison Court Apartments,public,Blink Network,2024-10-10,2024-03-11,,,2.0,416 East North Pointe Drive,Salisbury,MD,21804,38.41462674547144,-75.56035414380747,,J1772
330608,DEV EVSP IAD 1V #1,public,ChargePoint Network,2024-10-10,2024-03-15,,,2.0,9300 Cargo Dr,Sterling,VA,20166,38.955315,-77.45228,,J1772
330610,DEV EVSP IAD 1V #2,public,ChargePoint Network,2024-10-10,2024-03-15,,,2.0,9300 Cargo Dr,Sterling,VA,20166,38.955425,-77.452159,,J1772
330611,DEV EVSP IAD 1V #3,public,ChargePoint Network,2024-10-10,2024-03-15,,,2.0,9300 Cargo Dr,Sterling,VA,20166,38.955405,-77.452233,,J1772
330612,DEV EVSP IAD 1V #4,public,ChargePoint Network,2024-10-10,2024-03-15,,,2.0,9300 Cargo Dr,Sterling,VA,20166,38.955379,-77.452155,,J1772
330613,DEV EVSP IAD 1U #1,public,ChargePoint Network,2024-10-10,2024-03-15,,,2.0,9300 Cargo Dr,Sterling,VA,20166,38.955357,-77.452395,,J1772
330614,DEV EVSP IAD 1U #2,public,ChargePoint Network,2024-10-10,2024-03-15,,,2.0,9300 Cargo Dr,Sterling,VA,20166,38.955447,-77.452399,,J1772
330615,DEV EVSP IAD 1U #3,public,ChargePoint Network,2024-10-10,2024-03-15,,,2.0,9300 Cargo Dr,Sterling,VA,20166,38.95542,-77.452459,,J1772
330616,DEV EVSP IAD 1U #4,public,ChargePoint Network,2024-10-10,2024-03-15,,,2.0,9300 Cargo Dr,Sterling,VA,20166,38.955423,-77.452425,,J1772
330617,DEV EVSP IAD 1U #5,public,ChargePoint Network,2024-10-10,2024-03-15,,,2.0,9300 Cargo Dr,Sterling,VA,20166,38.955387,-77.452446,,J1772
330618,DEV EVSP AD 1U #6,public,ChargePoint Network,2024-10-10,2024-03-15,,,2.0,9300 Cargo Dr,Sterling,VA,20166,38.955361,-77.452388,,J1772
330619,DEV EVSP IAD 1R #1,public,ChargePoint Network,2024-10-10,2024-03-15,,,2.0,9300 Cargo Dr,Sterling,VA,20166,38.955301,-77.452597,,J1772
330620,DEV EVSP IAD 1R #2,public,ChargePoint Network,2024-10-10,2024-03-15,,,2.0,9300 Cargo Dr,Sterling,VA,20166,38.955368,-77.452523,,J1772
330621,DEV EVSP IAD 1R #3,public,ChargePoint Network,2024-10-10,2024-03-15,,,2.0,9300 Cargo Dr,Sterling,VA,20166,38.955362,-77.452515,,J1772
330622,DEV EVSP IAD 1R #4,public,ChargePoint Network,2024-10-10,2024-03-15,,,2.0,9300 Cargo Dr,Sterling,VA,20166,38.955283,-77.452578,,J1772
330770,WOODLEIGH CHASE STATION 1,public,ChargePoint Network,2024-10-10,2024-03-19,,,2.0,9805 Woodleigh Lane,Fairfax,VA,22032,38.825452,-77.288047,,J1772
330814,DEV EVSP IAD VALET # 1,public,ChargePoint Network,2024-10-10,2024-03-20,,,2.0,44900 Saarinen Cir,Sterling,VA,20166,38.954194,-77.446208,,J1772
330816,EV CHARGIING FS1,public,ChargePoint Network,2024-10-10,2024-03-20,,,2.0,255 Sterrett Dr,Blacksburg,VA,24060,37.218915,-80.41391,,J1772
330970,Verizon Comm / Hampton,private,Non-Networked,2024-05-09,2017-12-21,,,4.0,5200 W Mercury Blvd,Hampton,VA,23605,37.025439,-76.440023,,J1772
330977,Wawa - Tesla Supercharger,public,Tesla,2024-07-01,2024-03-21,12.0,,,5833 Ballenger Creek Pike,Frederick,MD,21703,39.392622,-77.438564,,TESLA
330985,Upton Place Parking Garage - Tesla Destination,public,Tesla Destination,2024-04-14,2024-03-21,,,34.0,4000 Wisconsin Ave NW,Washington,DC,20016,38.9416843834593,-77.0767880947976,$0.33 per kWh,J1772
330993,Transwestern,public,Blink Network,2024-10-10,2024-03-21,,,2.0,1800 K Street Northwest,Washington,DC,20006,38.90221681434085,-77.04216545767082,,J1772
331016,MT VILLA APTS BUILDING 5,public,ChargePoint Network,2024-10-10,2024-03-22,,,2.0,2760 Turf Valley Golf Road,Ellicott City,MD,21042,39.299513,-76.887999,,J1772
331116,CAPITAL ONE STATION 1,public,ChargePoint Network,2024-10-10,2024-03-26,,,2.0,15085 Capital One Dr,Henrico,VA,23238,37.628739,-77.673832,,J1772
331117,CAPITAL ONE STATION 4,public,ChargePoint Network,2024-10-10,2024-03-26,,,2.0,15085 Capital One Dr,Henrico,VA,23238,37.62874,-77.67381,,J1772
331118,CAPITAL ONE STATION 2,public,ChargePoint Network,2024-10-10,2024-03-26,,,2.0,15085 Capital One Dr,Henrico,VA,23238,37.628742,-77.67379,,J1772
331119,CAPITAL ONE STATION 3,public,ChargePoint Network,2024-10-10,2024-03-26,,,2.0,15085 Capital One Dr,Henrico,VA,23238,37.628761,-77.67381,,J1772
331120,CAPITAL ONE STATION 5,public,ChargePoint Network,2024-10-10,2024-03-26,,,2.0,15085 Capital One Dr,Henrico,VA,23238,37.628725,-77.673818,,J1772
331151,Ingleside at King Farm,public,Blink Network,2024-10-10,2024-03-26,,,2.0,701 King Farm Blvd,Rockville,MD,20850,39.11202,-77.1779027,,J1772
331212,Conte Lubrano Luxury Apartments,public,Blink Network,2024-10-10,2023-04-20,,,2.0,130 Lubrano Dr,Annapolis,MD,21401,38.9874995,-76.5523905,,J1772
331215,"Royal Farms - Ocean City, MD - RFS 107",public,Blink Network,2024-10-10,2024-01-09,1.0,,,12826 Ocean Gateway,Ocean City,MD,21842,38.3355166390326,-75.10424357490231,,J1772COMBO
331230,MARKET ST S126579,public,ChargePoint Network,2024-10-10,2024-03-28,,,2.0,12001 Market St,Reston,VA,20190,38.958325,-77.361916,,J1772
331433,Municipal Center Parking Lot,public,Blink Network,2024-10-10,2023-04-20,,,2.0,8103 Sandy Spring Rd.,Laurel,MD,20707,39.104756,-76.866205,,J1772
331444,Community Center Parking Lot,public,Blink Network,2024-10-10,2023-04-18,,,2.0,7901 Cypress Street,Laurel,MD,20707,39.0826029,-76.8663757,,J1772
331453,Robert J. DiPietro Community Center,public,Blink Network,2024-10-10,2023-08-24,,,2.0,7901 Cypress Street,Laurel,MD,20707,39.0826029,-76.8663757,,J1772
331454,West Patrick Street Garage,public,Blink Network,2024-10-10,2023-12-28,,,5.0,138 West Patrick Street,Frederick,MD,21701,39.4108,-77.41379,,J1772
331480,4221 Connecticut Ave. NW. Garage,public,FLASH,2024-10-10,2024-03-30,,,2.0,4221 Connecticut Ave. NW.,Washington,DC,20008,38.94366383178284,-77.06295678006428,,J1772
331497,The Catholic University of America - DC,public,Blink Network,2024-10-10,2024-03-06,,,2.0,620 Michigan Avenue Northeast,Washington,DC,20064,38.93844142120665,-76.99989637487347,,J1772
