Fuel Type Code,Station Name,Street Address,City,ZIP,EV Connector Types,EV Pricing,Latitude,Longitude,Access Code,State
ELEC,Fairway Hills Golf Club,5100 Columbia Road,Columbia,21044,J1772,$0.20/kWh Energy Fee,39.2362555,-76.8441899,public,MD
ELEC,Tucker Road Ice Rink,177 Tucker Road,Fort Washington,20744,J1772,FREE,38.7851372,-76.9786926,public,MD
ELEC,Sail Cloth Factory,121 S. Fremont Avenue,Baltimore,21201,J1772,$3.00/Hr Parking Fee,39.2862838,-76.6271014,public,MD
ELEC,Miller Brothers Cadillac,9035 Baltimore National Pike,Ellicott City,21042,J1772,Free,39.276107,-76.823373,public,MD
ELEC,(NIAID) National Institute of Allergy and infectious Diseases,5601 Fishers Lane,Rockville,20852,J1772,Free,39.064175,-77.112563,public,MD
ELEC,White Oak Medical Center Campus - 4th Floor,12000 Plum Orchard Dr,Silver Springs,20904,J1772,Free,39.048904,-76.9536388,public,MD
ELEC,White Oak Medical Center Campus Parking Garage - 1st floor,12000 Plum Orchard Dr,White Oak,20904,J1772,Free,39.048707,-76.9536388,public,MD
ELEC,Galvan at Twinbrook,1801 Chapman Ave,Rockville,20852,J1772,Free,39.060001,-77.121076,public,MD
ELEC,8001 Woodmont Apartments,8001 Woodmont Ave,Bethesda,20814,J1772,Free,38.9898679,-77.096218,public,MD
ELEC,Public Parking Lot,312 Main Street,Laurel,20707,J1772,Free,39.104169,-76.844478,public,MD
ELEC,Luxury Boutique Hotel - Tesla Destination,134 134 Prince George Street,Annapolis,21401,TESLA,Free,38.9784295,-76.4862319,public,MD
ELEC,Rod 'N' Reel Resort - Tesla Destination,4160 Mears Ave,Chesapeake Beach,20732,TESLA,Free,38.690484,-76.5335407,public,MD
ELEC,Heritage Subaru Catonsville,6624 Baltimore National Pike,Baltimore,21228,J1772,Free,39.288636,-76.768253,public,MD
ELEC,Whole Foods - Central Ave MD,711 S Central Ave,Baltimore,21202,J1772,Free,39.282715,-76.598431,public,MD
ELEC,Home 2 Suites by Hilton Owings Mills,4514 Painters Mill Road,Owings Mills,21117,J1772,Free,39.39617471,-76.78838512,public,MD
ELEC,PEPCO City Hall Location,Yale Ave,College Park,20740,J1772,"$2 per hour, $1 minimum",38.98138,-76.93643,public,MD
ELEC,7Charge - Beltsville,11350 Baltimore Ave,Beltsville,20705,CHADEMO J1772COMBO,$0.35 per kWh; Idle parking $1per minute after a 15 minute grace period,39.03989,-76.90487,public,MD
ELEC,Noah Hillman Parking Garage,150 Gorman St,Annapolis,21401,CHADEMO J1772COMBO,$3.00 per hour parking fee,38.97705,-76.4894,public,MD
ELEC,Royal Farms - Tesla Supercharger,8480 Ocean Gateway,Easton,21601,TESLA,$0.33 per kWh,38.782132,-76.061329,public,MD
ELEC,Royal Farms - Tesla Supercharger,7136 Montevideo Rd,Elkridge,20794,TESLA,$0.36 per kWh,39.174251,-76.776827,public,MD
ELEC,Hotel Floyd,120 Wilson St,Floyd,24091,J1772,Free for guests; $10 for non-guests,36.910575,-80.31736,public,VA
ELEC,Passport Nissan - Alexandria,150 S Pickett St,Alexandria,22304,CHADEMO J1772 J1772COMBO,Free,38.80967,-77.12219,public,VA
ELEC,Priority Nissan - Chantilly,14840 Stonecroft Center Ct,Chantilly,20151,CHADEMO J1772,Free,38.8998,-77.46033,public,VA
ELEC,Colonial Nissan,200 Myers Dr,Charlottesville,22901,CHADEMO J1772,Free,38.08492599,-78.47341454,public,VA
ELEC,Brown's Fairfax Nissan,11010 Fairfax Blvd,Fairfax,22030,CHADEMO J1772 J1772COMBO,Free,38.85366,-77.32474,public,VA
ELEC,Pomoco Nissan - Hampton,1134 W Mercury Blvd,Hampton,23666,CHADEMO J1772,Free,37.04249,-76.38833,public,VA
ELEC,Sheehy Nissan - Manassas,9010 Liberia Ave,Manassas,20110,CHADEMO J1772 J1772COMBO,Free,38.760854,-77.459274,public,VA
ELEC,Shell - YESS! Convenience 4U,328 Rives Rd,Petersburg,23805,NEMA520,$5 per hour,37.175139,-77.352948,public,VA
ELEC,First Team Nissan,6520 Peters Creek Rd,Roanoke,24019,CHADEMO J1772,Free,37.34598,-79.9627,public,VA
ELEC,Brown's Dulles Nissan,45155 Towlern Pl,Sterling,20166,CHADEMO J1772 J1772COMBO,Free,39.010459,-77.438399,public,VA
ELEC,Priority Nissan,8525 Leesburg Pike,Vienna,22182,CHADEMO J1772,Free,38.92684,-77.24096,public,VA
ELEC,Tri-State Nissan,1230 Millwood Pike,Winchester,22602,CHADEMO J1772 J1772COMBO,Free,39.156514,-78.147297,public,VA
ELEC,James River Air Conditioning,1905 Westmoreland St,Richmond,23230,J1772,Free,37.578536,-77.48754,public,VA
ELEC,New River Nissan,2130 N Franklin St,Christiansburg,24073,J1772,Free,37.158,-80.4204,public,VA
ELEC,Hyman Brothers Nissan,11841 Midlothian Turnpike,Midlothian,23113,CHADEMO J1772,Free,37.5036,-77.61842,public,VA
ELEC,Stone's Cove Kitbar,2403 Centreville Rd,Herndon,20171,J1772,Free,38.951695,-77.409238,public,VA
ELEC,Richmond Ford Lincoln,4600 W Broad St,Richmond,23230,J1772,Free,37.578775,-77.489409,public,VA
ELEC,Randolph-Macon College - Andrews Hall,420 Henry St,Ashland,23005,J1772,Free,37.764986,-77.476715,public,VA
ELEC,Harrisonburg Electric Commission,89 W Bruce St,Harrisonburg,22801,J1772,Free,38.447533,-78.870744,public,VA
ELEC,Hall Nissan,3417 Western Branch Blvd,Chesapeake,23321,CHADEMO J1772 J1772COMBO,Free,36.86525,-76.41779,public,VA
ELEC,Hall Nissan,3417 Western Branch Blvd,Chesapeake,23321,J1772,Free,36.86525,-76.41779,private,VA
ELEC,Nissan of Chesapeake,930 N Battlefield Blvd,Chesapeake,23320,CHADEMO,Free,36.75306,-76.2475,public,VA
ELEC,Loyalty Nissan,16301 Priority Way,Chester,23831,CHADEMO J1772,Free,37.304917,-77.392372,public,VA
ELEC,Loyalty Nissan,16301 Priority Way,Chester,23831,J1772,Free,37.304917,-77.392372,private,VA
ELEC,Robert Woodall Nissan,132 Union St Bridge Rd,Danville,24540,J1772,Free,36.59588,-79.39687,public,VA
ELEC,Robert Woodall Nissan,132 Union St Bridge Rd,Danville,24540,J1772,Free,36.59588,-79.39687,private,VA
ELEC,Lynchburg Nissan,18588 Forest Rd,Forest,24551,J1772,Free,37.385661,-79.243911,public,VA
ELEC,Lynchburg Nissan,18588 Forest Rd,Forest,24551,J1772,Free,37.385661,-79.243911,private,VA
ELEC,Pohanka Nissan of Fredericksburg,5200 Jefferson Davis Hwy,Fredericksburg,22408,J1772,Free,38.255149,-77.496844,private,VA
ELEC,Harrisonburg Nissan,2275 E Market St,Harrisonburg,22801,J1772,Free,38.422471,-78.838899,public,VA
ELEC,Harrisonburg Nissan,2275 E Market St,Harrisonburg,22801,J1772,Free,38.422471,-78.838899,private,VA
ELEC,Hart Nissan,6564 Mechanicsville Pike,Mechanicsville,23111,CHADEMO J1772 J1772COMBO,Free,37.61341,-77.33577,public,VA
ELEC,Hart Nissan,6564 Mechanicsville Pike,Mechanicsville,23111,J1772,Free,37.61341,-77.33577,private,VA
ELEC,Priority Nissan - Newport News,12925 Jefferson Ave,Newport News,23608,J1772,Free,37.151806,-76.531052,public,VA
ELEC,Priority Nissan - Newport News,12925 Jefferson Ave,Newport News,23608,CHADEMO J1772,Free,37.151806,-76.531052,private,VA
ELEC,Nissan of Norfolk,1250 N Military Hwy,Norfolk,23502,CHADEMO J1772,Free,36.8662,-76.20968,public,VA
ELEC,Nissan of Norfolk,1250 N Military Hwy,Norfolk,23502,J1772,Free,36.8662,-76.20968,private,VA
ELEC,Nissan of Richmond,11401 W Broad St,Richmond,23233,CHADEMO J1772,Free,37.650319,-77.609022,public,VA
ELEC,Nissan of Richmond,11401 W Broad St,Richmond,23233,J1772,Free,37.650319,-77.609022,private,VA
ELEC,Gunter Nissan,4760 Greensboro Rd,Ridgeway,24148,J1772,Free,36.629501,-79.860071,public,VA
ELEC,Gunter Nissan,4760 Greensboro Rd,Ridgeway,24148,J1772,Free,36.629501,-79.860071,private,VA
ELEC,Pohanka Nissan - Stafford,1 Coachman Cir,Stafford,22554,CHADEMO J1772 J1772COMBO,Free,38.46878,-77.40007,public,VA
ELEC,Pohanka Nissan - Stafford,1 Coachman Cir,Stafford,22554,J1772,Free,38.46878,-77.40007,private,VA
ELEC,Valley Nissan of Staunton,297 Lee Jackson Hwy,Staunton,24401,J1772,Free,38.11898,-79.0686,public,VA
ELEC,Valley Nissan of Staunton,297 Lee Jackson Hwy,Staunton,24401,J1772,Free,38.11898,-79.0686,private,VA
ELEC,Hall Nissan - Virginia Beach,3757 Booney Rd,Virginia Beach,23452,CHADEMO J1772 J1772COMBO,Free,36.83882,-76.10243,public,VA
ELEC,Cowles Nissan,14777 Jefferson Davis Hwy,Woodbridge,22191,CHADEMO J1772,Free,38.62938,-77.27396,public,VA
ELEC,Cowles Nissan,14777 Jefferson Davis Hwy,Woodbridge,22191,J1772,Free,38.62938,-77.27396,private,VA
ELEC,Blue Ridge Nissan,1405 E Main St,Wytheville,24382,J1772,Free,36.949705,-81.066941,public,VA
ELEC,Blue Ridge Nissan,1405 E Main St,Wytheville,24382,J1772,Free,36.949705,-81.066941,private,VA
ELEC,Passport Nissan - Alexandria,150 S Pickett St,Alexandria,22304,J1772,Free,38.80967,-77.12219,private,VA
ELEC,Priority Nissan - Chantilly,14840 Stonecroft Center Ct,Chantilly,20151,J1772,Free,38.8998,-77.46033,private,VA
ELEC,Colonial Nissan,200 Myers Dr,Charlottesville,22901,J1772,Free,38.08492599,-78.47341454,private,VA
ELEC,New River Nissan,2130 N Franklin St,Christiansburg,24073,J1772,Free,37.158,-80.4204,private,VA
ELEC,Pomoco Nissan - Hampton,1134 W Mercury Blvd,Hampton,23666,J1772,Free,37.04249,-76.38833,private,VA
ELEC,Sheehy Nissan - Manassas,9010 Liberia Ave,Manassas,20110,J1772,Free,38.760854,-77.459274,private,VA
ELEC,Hyman Brothers Nissan,11841 Midlothian Turnpike,Midlothian,23113,J1772,Free,37.5036,-77.61842,private,VA
ELEC,First Team Nissan,6520 Peters Creek Rd,Roanoke,24019,J1772,Free,37.34598,-79.9627,private,VA
ELEC,Brown's Dulles Nissan,45155 Towlern Pl,Sterling,20166,J1772,Free,39.010459,-77.438399,private,VA
ELEC,Tri-State Nissan,1230 Millwood Pike,Winchester,22602,J1772,Free,39.156514,-78.147297,private,VA
ELEC,Wynne Ford,1020 W Mercury Blvd,Hampton,23666,J1772,Free,37.044549,-76.380595,public,VA
ELEC,Magic City Ford Lincoln Isuzu,809 Williamson Rd NE,Roanoke,24016,J1772,Free,37.280149,-79.933227,public,VA
ELEC,Ashland Town Hall,210 S Railroad Ave,Ashland,23005,J1772,Free,37.758078,-77.48209,public,VA
ELEC,University of Virginia - Central Grounds Garage,400 Emmet St S,Charlottesville,22903,J1772 J1772COMBO,$2 per hour parking fee,38.036315,-78.506591,public,VA
ELEC,Berglund Ford Mazda,834 E Main St,Salem,24153,J1772,Free,37.294549,-80.045203,public,VA
ELEC,Martin Horn,210 Carlton Rd,Charlottesville,22902,J1772,Free,38.022977,-78.468836,public,VA
ELEC,Marion Automotive Group,1025 N Main St,Marion,24354,J1772,Free,36.843713,-81.503731,public,VA
ELEC,Sheehy Ford Lincoln,10601 Midlothian Turnpike,Midlothian,23235,J1772,Free,37.506999,-77.592621,public,VA
ELEC,Casey Chevrolet,11700 Jefferson Ave,Newport News,23606,J1772,Free,37.075503,-76.474858,public,VA
ELEC,Hall Ford Lincoln,12896 Jefferson Ave,Newport News,23608,J1772,Free,37.148296,-76.525986,public,VA
ELEC,Rick Hendrick Chevrolet Buick GMC,12050 W Broad St,Richmond,23233,J1772,Free,37.658874,-77.630953,public,VA
ELEC,Omni - Richmond Hotel,100 S 12th St,Richmond,23219,TESLA,Free,37.535744,-77.435268,public,VA
ELEC,Whole Foods Market,1800 Laskin Rd,Virginia Beach,23454,J1772,Free,36.850535,-76.027886,public,VA
ELEC,Sheehy Ford,11450 Washington Hwy,Ashland,23005,J1772,Free,37.72489,-77.469528,public,VA
ELEC,Duncan Ford Lincoln,125 Jennelle Rd,Blacksburg,24060,J1772,Free,37.179806,-80.411408,public,VA
ELEC,Inn at Virginia Tech,901 Prices Fork Rd,Blacksburg,24060,J1772,Free,37.22983,-80.429844,public,VA
ELEC,Village Center,2387 Warm Hearth Dr,Blacksburg,24060,J1772,$1 per hour,37.197398,-80.419887,public,VA
ELEC,CMA's Colonial Chevrolet,12420 Jefferson Davis Hwy,Chester,23831,J1772 J1772COMBO,Free,37.355577,-77.414228,public,VA
ELEC,Hampton Chevrolet,1073 W Mercury Blvd,Hampton,23666,J1772,Free,37.041065,-76.384783,public,VA
ELEC,Williamsburg KOA,4000 Newman Rd,Williamsburg,23188,NEMA520,"$8 per session, Free if camping",37.362569,-76.710786,public,VA
ELEC,Wytheville KOA,231 KOA Rd,Wytheville,24382,NEMA520,$20 per session,36.933124,-81.004196,public,VA
ELEC,Scope Arena Parking,201 E Brambleton Ave,Norfolk,23510,CHADEMO J1772COMBO,Free,36.852443,-76.285958,public,VA
ELEC,Holiday Trav-L-Park,1075 General Booth Blvd,Virginia Beach,23451,NEMA1450,Free,36.804863,-75.997863,public,VA
ELEC,Oakhurst Inn,100 Oakhurst Cir,Charlottesville,22903,J1772,Free,38.031941,-78.506798,public,VA
ELEC,City of Roanoke,102 Market St SE,Roanoke,24011,CHADEMO,$3 per session,37.272567,-79.938925,public,VA
ELEC,New Kent Pit Stop,6201 Chesapeake Cir,New Kent,23124,CHADEMO J1772COMBO,Free,37.490299,-77.027031,public,VA
ELEC,Pearmund Cellars,6190 Georgetown Rd,Broad Run,20137,J1772,Free,38.784327,-77.739199,public,VA
ELEC,Virginia Clean Cities - James Madison University,1401 Technology Dr,Harrisonburg,22802,J1772,Free,38.465788,-78.852888,public,VA
ELEC,NEXCOM - Norfolk,3280 Virginia Beach Blvd,Virginia Beach,23452,J1772,$0.99 per hour,36.844415,-76.083156,private,VA
ELEC,Historic Hampton Inn,401 E Nelson St,Lexington,24450,J1772,$0.25 per minute,37.779904,-79.439043,public,VA
ELEC,Whole Foods Market,12080 Jefferson Ave,Newport News,23606,J1772,Free,37.102615,-76.489655,public,VA
ELEC,Brown Harris Wealth Management,309 N Main St,Culpeper,22701,J1772,Free,38.475325,-77.995127,public,VA
ELEC,Whole Foods Market,11660 Plaza America Dr,Reston,20190,J1772,Free,38.951729,-77.349388,public,VA
ELEC,Villa Appalaccia Winery,752 Rock Castle Gorge Rd,Floyd,24091,NEMA520,Free,36.79849,-80.373918,public,VA
ELEC,Malloy Cadillac Co,2700 Valley Ave,Winchester,22601,CHADEMO J1772,Free,39.152172,-78.186911,private,VA
ELEC,Malloy Toyota Scion,400 Weems Ln,Winchester,22601,J1772,Free,39.162417,-78.182466,public,VA
ELEC,Jack Evans Chevrolet,125 S Royal Ave,Front Royal,22630,J1772,Free,38.916118,-78.193932,public,VA
ELEC,Tiger Solar,331 N Lewis St,Staunton,24401,J1772,Free,38.155451,-79.074392,public,VA
ELEC,Southside Regional Medical Center,200 Medical Park Blvd,Petersburg,23805,J1772,Free,37.183654,-77.361466,private,VA
ELEC,Priority Nissan,6390 Richmond Rd,Williamsburg,23188,CHADEMO J1772,Free,37.33984,-76.75285,public,VA
ELEC,Virginia Tech - Corporate Research Center,1691 Innovation Dr,Blacksburg,24060,J1772,Free,37.20805,-80.41894,public,VA
ELEC,Richmond Electricians' Joint Apprenticeship and Training Center,11255 Air Park Rd,Ashland,23005,J1772,Free,37.708642,-77.444334,public,VA
ELEC,Suttle Motor Corp,12525 Jefferson Ave,Newport News,23602,J1772,$0.50/kWh,37.128079,-76.51372,public,VA
ELEC,Eastern Mennonite University,1307 Park Rd,Harrisonburg,22802,J1772,Free,38.472406,-78.878672,public,VA
ELEC,MOM's Organic Market,14470 Smoketown Rd,Woodbridge,22193,CHADEMO J1772,Free,38.638399,-77.299496,public,VA
ELEC,Cavalier Ford Lincoln,1515 S Military Hwy,Chesapeake,23320,J1772,Free,36.797184,-76.235495,public,VA
ELEC,Ourisman Chevrolet,1800 Old Richmond Rd,Alexandria,22303,J1772,Free,38.79201,-77.061593,private,VA
ELEC,Omni - Charlottesville,212 Ridge McIntire Rd,Charlottesville,22902,J1772,Free for guests; $10 valet fee,38.031615,-78.483664,public,VA
ELEC,Priority Chevrolet,2216 Old Greenbrier Rd,Chesapeake,23325,J1772,Free,36.798927,-76.233816,public,VA
ELEC,Boyd Chevrolet Buick GMC,240 E Cloverleaf Dr,Emporia,23847,J1772,Free,36.704893,-77.541842,public,VA
ELEC,Beach Ford,2717 Virginia Beach Blvd,Virginia Beach,23452,J1772,Free,36.841628,-76.066931,public,VA
ELEC,Crossroads Ford Mazda,4500 Whitehill Blvd,Prince George,23875,J1772,Free,37.250286,-77.37319,public,VA
ELEC,Luck Chevrolet,516 S Washington Hwy,Ashland,23005,J1772,Free,37.746924,-77.47202,public,VA
ELEC,Strosnider Chevrolet,5200 Oaklawn Blvd,Hopewell,23860,J1772,Free,37.260555,-77.324621,private,VA
ELEC,Casey Toyota,601 E Rochambeau Dr,Williamsburg,23188,J1772,Free,37.350163,-76.733936,private,VA
ELEC,Giant Foods,621 E Glebe Rd,Alexandria,23301,J1772,Free,38.832184,-77.050501,public,VA
ELEC,Rick Hendrick Chevrolet of Norfolk,6252 E Virginia Beach Blvd,Norfolk,23502,J1772 J1772COMBO,Free,36.855534,-76.190651,public,VA
ELEC,University of Richmond - Chapel Parking,22 Westhampton Way,Richmond,23226,J1772,Free,37.57288838,-77.53971553,public,VA
ELEC,Radley Chevrolet,3670 Jefferson Davis Hwy,Fredericksburg,22404,J1772,Free,38.271078,-77.491973,public,VA
ELEC,Massanutten Resort,3980 Massanutten Dr,McGaheysville,22840,NEMA1450,Free,38.404061,-78.754751,public,VA
ELEC,Drive Square Inc,5606 General Washington Dr,Alexandria,22312,J1772,Free,38.799443,-77.163044,public,VA
ELEC,Royal Chevrolet,4502 W Broad St,Richmond,23230,J1772,Free,37.577354,-77.48773,public,VA
ELEC,Comfort Inn & Suites,5716 S Van Dorn St,Alexandria,22310,J1772,$2 per hour,38.794947,-77.137384,public,VA
ELEC,City of Fredericksburg - Sophia Street Garage,600 Sophia St,Fredericksburg,22401,J1772,Free,38.300424,-77.456524,public,VA
ELEC,Daniel's Run Peace Church,3729 Old Lee Hwy,Fairfax,22030,J1772,Free,38.85116,-77.297848,public,VA
ELEC,Riverwalk Landing Parking Garage,330 Water St,Yorktown,23690,J1772,Free,37.23833,-76.508866,public,VA
ELEC,York County - Poquoson Courthouse,300 Ballard St,Yorktown,23690,J1772,Free,37.232314,-76.511345,public,VA
ELEC,Yorktown Library,8500 George Washington Memorial Hwy,Yorktown,23692,J1772,Free,37.194887,-76.490472,public,VA
ELEC,25th Street Parking Garage,336 25th St,Virginia Beach,23451,J1772,$5 per session; pay in garage,36.852662,-75.97835,public,VA
ELEC,Montpelier Visitor Center,13425 Visitor Center Rd,Montpelier Station,22957,J1772 TESLA,Free,38.218004,-78.17046,public,VA
ELEC,Lewis Hall,13384 Laundry Rd,Montpelier Station,22957,J1772 TESLA,Free,38.218992,-78.166102,public,VA
ELEC,MOM's Organic Market,1901 N Veitch St,Arlington,22201,J1772,Free,38.89641,-77.086062,public,VA
ELEC,Colonial Place Parking Garage,2107 Wilson Blvd,Arlington,22201,J1772,Free,38.891865,-77.085265,public,VA
ELEC,Rappahannock Electric Co-op - Culpeper Office,13252 Cedar Run Church Rd,Culpeper,22701,J1772,Free,38.43679,-78.00952,private,VA
ELEC,Volvo Cars Fredericksburg,3410 Fall Hill Ave,Fredericksburg,22401,J1772,Free,38.312221,-77.506525,public,VA
ELEC,Tesla Service Center,9850 W Broad St,Glen Allen,23060,TESLA,Free,37.643994,-77.564259,public,VA
ELEC,Luray Visitor Center,18 Campbell St,Luray,22835,J1772,Free,38.663811,-78.460394,public,VA
ELEC,Norfolk Botanical Gardens,6700 Azalea Garden Rd,Norfolk,23518,J1772 TESLA,Free,36.904917,-76.209635,public,VA
ELEC,Bluegreen Vacations - Patrick Henry Square,249 York St,Williamsburg,23185,J1772,Free,37.270224,-76.687178,public,VA
ELEC,Williamsburg Lodge,305 S England St,Williamsburg,23185,J1772,Free,37.269064,-76.697804,public,VA
ELEC,Best Western - Williamsburg,351 York St,Williamsburg,23185,J1772,Free,37.269286,-76.685716,public,VA
ELEC,JBG - Rosslyn North - Arlington VA,1911 N. Fort Myer Drive.,Arlington,22209,J1772,Free,38.89777247,-77.07149618,public,VA
ELEC,BMW of Charlottesville,1295 Richmond Rd,Charlottesville,22911,J1772,Free,38.0333263,-78.4518157,public,VA
ELEC,Leckner Nissan - Springfield,6570 Amherst Ave,Springfield,22150,J1772,Free,38.776428,-77.18558,public,VA
ELEC,New Quarter Park,1000 Lakeshead Dr,Williamsburg,23185,J1772,Free,37.291553,-76.644064,public,VA
ELEC,Arlington Mill Community Center,909 S Dinwiddie St,Arlington,22206,J1772,Free,38.856754,-77.112304,public,VA
ELEC,1850 Towers Crescent,1850 Towers Crescent Plaza,Vienna,22182,J1772,Free; parking fee,38.915838,-77.220807,public,VA
ELEC,The Martha Washington Inn & Spa - Tesla Destination,150 W Main St,Abingdon,24210,TESLA,Free,36.709813,-81.974954,public,VA
ELEC,Afton Mountain Bed & Breakfast - Tesla Destination,10273 Rockfish Valley Hwy,Afton,22920,TESLA,Free,37.9827904,-78.8400318,public,VA
ELEC,Kimpton Morrison House - Tesla Destination,116 S Alfred St,Alexandria,22314,J1772 TESLA,Free,38.804636,-77.049262,public,VA
ELEC,Kimpton Lorien Hotel & Spa - Tesla Destination,1600 King St,Alexandria,22314,J1772 TESLA,Free,38.806049,-77.056808,public,VA
ELEC,Hilton Alexandria Old Town - Tesla Destination,1767 King St,Alexandria,22314,TESLA,Free,38.807129,-77.059363,public,VA
ELEC,"The Alexandrian, Autograph Collection - Tesla Destination",480 King St,Alexandria,22314,J1772 TESLA,Free,38.804411,-77.044697,public,VA
ELEC,Sheraton Suites Old Town Alexandria - Tesla Destination,801 N St Asaph St,Alexandria,22314,J1772 TESLA,Free,38.813023,-77.043613,public,VA
ELEC,E&S Mart's Two Sisters Tap Room and Deli - Tesla Destination,2181 Lynch Mill Rd,Altavista,24517,J1772 TESLA,Free,37.131313,-79.283927,public,VA
ELEC,The Ritz-Carlton Pentagon City - Tesla Destination,1250 S Hayes St,Arlington,22202,J1772 TESLA,Free,38.862637,-77.060346,public,VA
ELEC,2311 Wilson Blvd - Tesla Destination,2311 Wilson Blvd,Arlington,22201,J1772 TESLA,Free,38.8911312,-77.0868397,public,VA
ELEC,Renaissance Arlington Capital View Hotel - Tesla Destination,2800 S Potomac Ave,Arlington,22202,J1772 TESLA,Free,38.8474025,-77.0513855,public,VA
ELEC,Bedford Welcome Center - Tesla Destination,816 Burks Hill Rd,Bedford,24523,J1772 TESLA,Free,37.324894,-79.531374,public,VA
ELEC,Peaks of Otter Lodge - Tesla Destination,85554 Blue Ridge Pkwy,Bedford,24523,J1772 TESLA,Free,37.448296,-79.604445,public,VA
ELEC,Courtyard Blacksburg - Tesla Destination,105 Southpark Dr,Blacksburg,24060,J1772 TESLA,Free,37.199367,-80.401037,public,VA
ELEC,The Grey Swan Inn Bed and Breakfast - Tesla Destination,615 S Main St,Blackstone,23824,J1772 TESLA,Free,37.0739031,-78.000788,public,VA
ELEC,"L'Auberge Provencale, a Select Registry Property - Tesla Destination",13630 Lord Fairfax Hwy,Boyce,22620,J1772 TESLA,Free,39.0708248,-78.0936848,public,VA
ELEC,Pearmund Cellars - Tesla Destination,6190 Georgetown Rd,Broad Run,20137,TESLA,Free,38.783407,-77.739663,public,VA
ELEC,Graduate Charlottesville - Tesla Destination,1309 W Main St,Charlottesville,22903,J1772 TESLA,Free,38.033823,-78.498478,public,VA
ELEC,Boar's Head Inn - Tesla Destination,200 Ednam Dr,Charlottesville,22903,J1772 TESLA,Free,38.04846,-78.542075,public,VA
ELEC,Hyatt Place Charlottesville - Tesla Destination,2100 Bond St,Charlottesville,22901,J1772 TESLA,Free,38.06574,-78.492423,public,VA
ELEC,"Foxfield Inn, a Select Registry Property - Tesla Destination",2280 Garth Rd,Charlottesville,22901,J1772 TESLA,Free,38.1035619,-78.56579,public,VA
ELEC,The Flats at West Village - Tesla Destination,852 W Main Street,Charlottesville,22903,J1772 TESLA,Free,38.031934,-78.493365,public,VA
ELEC,Hyatt Place Richmond / Chester - Tesla Destination,13148 Kingston Ave,Chester,23836,TESLA,Free,37.347818,-77.34417,public,VA
ELEC,Refuge Inn - Tesla Destination,7058 Maddox Blvd,Chincoteague Island,23336,J1772 TESLA,Free,37.924371,-75.354259,public,VA
ELEC,Holiday Inn Christiansburg - Tesla Destination,99 Bradley Drive,Christiansburg,24073,J1772 TESLA,Free,37.162493,-80.427376,public,VA
ELEC,Hill Crest Mansion Inn - Tesla Destination,1100 McCormick Blvd,Clifton Forge,24422,TESLA,Free,37.8261389,-79.8297699,public,VA
ELEC,The Boathouse Marina - Tesla Destination,829 Robin Grove Ln,Colonial Beach,22443,J1772 TESLA,Free,38.2406282,-76.9624136,public,VA
ELEC,Pro Re Nata Brewery - Tesla Destination,6135 Rockfish Gap Turnpike,Crozet,22932,J1772 TESLA,Free,38.048816,-78.714226,public,VA
ELEC,DuCard Vineyards - Tesla Destination,40 Gibson Hollow Ln,Etlan,22719,J1772 TESLA,Free,38.51513,-78.303035,public,VA
ELEC,SpringHill Suites Fairfax Fair Oaks - Tesla Destination,11191 Waples Mill Rd,Fairfax,22030,J1772 TESLA,Free,38.85364,-77.338581,public,VA
ELEC,Hotel Floyd - Tesla Destination,300 Rick Lewis Way,Floyd,24091,TESLA,Free,36.910456,-80.31744,public,VA
ELEC,Riverton Commons Shopping Center - Tesla Destination,10 Riverton Commons Dr,Front Royal,22630,J1772 TESLA,Free,38.962438,-78.189273,public,VA
ELEC,Comfort Suites At Virginia Center Commons - Tesla Destination,10601 Telegraph Rd,Glen Allen,23059,J1772 TESLA,Free,37.674415,-77.450155,public,VA
ELEC,Candlewood Suites Richmond North-Glen Allen - Tesla Destination,10609 Telegraph Rd,Glen Allen,23059,J1772 TESLA,Free,37.674316,-77.449464,public,VA
ELEC,By the Side of the Road Inn & Cottages - Tesla Destination,491 Garbers Church Rd,Harrisonburg,22801,J1772 TESLA,Free,38.4515068,-78.9041562,public,VA
ELEC,Microtel Inn & Suites by Wyndham Harrisonburg - Tesla Destination,85 Pleasant Valley Rd,Harrisonburg,22801,TESLA,Free,38.405608,-78.907199,public,VA
ELEC,Downtown Hopewell Virginia - Tesla Destination,220 Appomattox St,Hopewell,23860,J1772 TESLA,Free,37.305911,-77.28646,public,VA
ELEC,The Boathouse at City Point - Tesla Destination,701 W Randolph Rd,Hopewell,23860,TESLA,Free,37.308732,-77.294043,public,VA
ELEC,The Tides Inn - Tesla Destination,480 King Carter Dr,Irvington,22480,J1772 TESLA,Free,37.664451,-76.432381,public,VA
ELEC,Keswick Hall & Golf Club - Tesla Destination,701 Club Dr,Keswick,22947,J1772 TESLA,Free,38.016727,-78.367276,public,VA
ELEC,Lansdowne Resort - Tesla Destination,44050 Woodridge Pkwy,Leesburg,20176,J1772 TESLA,Free,39.0834,-77.475975,public,VA
ELEC,Best Western Leesburg Hotel & Conference Center - Tesla Destination,726 E Market St,Leesburg,20176,J1772 TESLA,Free,39.106499,-77.5459562,public,VA
ELEC,Best Western Plus Inn at Hunt Ridge - Tesla Destination,25 Willow Springs Rd,Lexington,24450,J1772 TESLA,Free,37.804211,-79.415913,public,VA
