Fuel Type Code,Station Name,Street Address,Date Last Confirmed,Groups With Access Code,State,City,Open Date,ZIP,EV Connector Types,EV Pricing,Latitude,Longitude,Access Code,ID
ELEC,PHH,940 Ridgebrook Rd,2024-10-08,TEMPORARILY UNAVAILABLE (Public),MD,Sparks,2011-08-12,21152,J1772,FREE,39.525064,-76.649015,public,380
ELEC,Firaxis Games,10 Loveton Cir,2024-10-08,Public,MD,Sparks Glencoe,2015-11-18,21152,J1772,$0.00-$0.20/kWh Variable Energy Fee,39.5212999,-76.646339,public,381
ELEC,"Walgreens - Eldersberg, MD #7678",1260 Liberty Rd,2024-10-08,Public,MD,Eldersberg,2011-11-22,21784,J1772,$2.00/Hr Parking Fee,39.4047804,-76.951296,public,382
ELEC,Metro Garage 1,5048 Painters Mill Road,2024-10-08,Public,MD,Owings Mills,2016-12-09,21117,J1772,$0.00-$2.00/Hr Variable Parking Fee,39.4058654,-76.7787821,public,383
ELEC,"Walgreens - Bel Air, MD #11999",1927 Emmorton Rd,2024-10-08,Public,MD,Bel Air,2011-11-22,21015,J1772,$2.00/Hr Parking Fee,39.5019452,-76.3265292,public,384
ELEC,The Yards at Fieldside Village,816 Long Dr,2024-10-08,Public,MD,Aberdeen,2019-09-06,21001,J1772,FREE,39.5328597,-76.1895162,public,385
ELEC,"Walgreens - Baltimore, MD #6779",9616 Hartford Road,2024-10-08,TEMPORARILY UNAVAILABLE (Public),MD,Baltimore,2012-01-10,21234,J1772,$2.00/Hr Parking Fee,39.396155,-76.523482,public,386
ELEC,St. John Properties,2560 Lord Baltimore Drive,2024-10-08,Public,MD,Baltimore,2011-12-31,21244,J1772,$1.00/Hr Parking Fee,39.325403,-76.751758,public,387
ELEC,The Gate at Aberdeen Proving Ground,"6180 Guardian Gateway, Suite 102",2024-10-08,Public,MD,Aberdeen Proving Ground,2015-12-05,21005,J1772,$0.50-$0.75/Hr Variable Parking Fee,39.48913133,-76.1621383,public,388
ELEC,"Walgreens - Edgewood, MD #9342",1930 Pulaski Highway,2024-10-08,Public,MD,Edgewood,2011-11-21,21040,J1772,$2.00/Hr Parking Fee,39.4354502,-76.3141145,public,389
ELEC,Parks and People Foundation,2100 Liberty Heights Ave.,2024-10-08,Public,MD,Baltimore,2014-12-26,21217,J1772,FREE,39.319529,-76.651367,public,390
ELEC,MedStar Union Memorial Hospital,201 E. University Pkwy,2024-10-08,TEMPORARILY UNAVAILABLE (Public),MD,Baltimore,2017-01-26,21218,J1772,FREE,39.329267,-76.614289,public,391
ELEC,Johns Hopkins University,3101 Wyman Park Dr,2024-10-08,TEMPORARILY UNAVAILABLE (Public),MD,Baltimore,2011-06-08,21211,J1772,FREE,39.3259113,-76.6215812,public,392
ELEC,The Fitzgerald Parking Garage,1201 West Mt. Royal Ave.,2024-10-08,Public,MD,Baltimore,2011-03-18,21217,J1772,FREE,39.307469,-76.619217,public,393
ELEC,Win Kelly Dealership,12421 Auto Drive,2024-10-08,TEMPORARILY UNAVAILABLE (Public),MD,Clarksville,2011-12-03,21029,J1772,FREE,39.2112679,-76.941624,public,394
ELEC,TEN.M,10100 Twin Rivers Rd,2024-10-08,Public,MD,Columbia,2017-01-23,21044,J1772,$0.00-$5.00/Hr Variable Parking Fee,39.2165937,-76.8684038,public,395
ELEC,2 Hopkins Apartments,2 Hopkins Plaza,2024-10-08,Public,MD,Baltimore,2017-04-12,21201,J1772,$2.00/Hr Parking Fee,39.288894,-76.6172399,public,396
ELEC,The Metropolitan Downtown Columbia,Town Center Avenue,2024-10-08,TEMPORARILY UNAVAILABLE (Public),MD,Columbia,2011-11-18,21044,J1772,FREE,39.214536,-76.86736339999999,public,397
ELEC,36 S. Charles St,36 S Charles Street,2024-10-08,Public,MD,Baltimore,2017-08-28,21201,J1772,FREE,39.2879203,-76.6155026,public,398
ELEC,LAZ Parking,17 E Conway St,2024-10-08,Public,MD,Baltimore,2017-11-01,21202,J1772,$1.00-$5.00/Hr Variable Parking Fee,39.2838341,-76.6139854,public,399
ELEC,President Street Parking Garage,815 E. Pratt Street,2024-10-08,Public,MD,Baltimore,2011-12-20,21202,J1772,FREE,39.286911,-76.6033829,public,400
ELEC,McHenry Row,1603 Whetstone Way,2024-10-08,Public,MD,Baltimore,2011-10-03,21230,J1772,$0.10/kWh Energy Fee,39.2690144,-76.5997877,public,401
ELEC,McHenry Row - East Garage,1631 Whetstone Way,2024-10-08,Public,MD,Baltimore,2011-10-03,21230,J1772,$0.10/kWh Energy Fee,39.26856357,-76.59919685,public,402
ELEC,Research Boulevard (Charging Stations),1803 Research Blvd,2024-10-08,Public,MD,Rockville,2014-12-10,20850,J1772,FREE,39.0984845,-77.1796859,public,403
ELEC,Rockville Town Center,44 Maryland Ave.,2024-10-08,Public,MD,Rockville,2014-11-20,20850,J1772,FREE,39.0842791,-77.15094091,public,404
ELEC,Maple Lawn - 8115,8115 Maple Lawn Blvd.,2024-10-08,Public,MD,Fulton,2016-07-26,20759,J1772,$0.50-$0.95/Hr Variable Parking Fee,39.1520206,-76.9026864,public,405
ELEC,Maple Lawn 4,8160 Maple Lawn Boulevard,2024-10-08,Public,MD,Fulton,2018-06-13,20759,J1772,$0.50-$0.75/Hr Variable Parking Fee,39.1492926,-76.9053992,public,406
ELEC,"7900 Washington Blvd., Jessup, MD 20794",7900 Washington Blvd.,2024-10-08,Public,MD,Jessup,2015-12-23,20794,J1772,FREE,39.1720712,-76.7867934,public,407
ELEC,"Walgreens - Brooklyn Park, MD #6007",5740 Ritchie Highway,2024-10-08,Public,MD,Brooklyn Park,2012-01-10,21225,J1772,$2.00/Hr Parking Fee,39.216143,-76.615116,public,408
ELEC,Fleet Lot,7201 Corporate Center Dr,2024-10-08,TEMPORARILY UNAVAILABLE (Public),MD,Hanover,2018-11-09,21076,J1772,FREE,39.1890522,-76.6983085,public,409
ELEC,BWI Airport - Daily Rooftop,7062 Elm Road,2024-10-08,TEMPORARILY UNAVAILABLE (Public),MD,Baltimore,2011-05-15,21240,J1772,FREE,39.18806,-76.67759,public,410
ELEC,BWI Airport - Daily Ground Floor,7062 Elm Road,2024-10-08,TEMPORARILY UNAVAILABLE (Public),MD,Baltimore,2011-04-12,21240,J1772,FREE,39.1869346,-76.6776287,public,411
ELEC,BWI Airport - Hourly Ground Floor,7062 Elm Road,2024-10-08,TEMPORARILY UNAVAILABLE (Public),MD,Baltimore,2011-04-14,21240,J1772,FREE,39.180144,-76.670086,public,412
ELEC,Randolph Plaza,57 Randolph RD,2024-10-08,TEMPORARILY UNAVAILABLE (Public),MD,Silver Spring,2016-12-05,20904,J1772,FREE,39.076167,-77.004377,public,413
ELEC,Potomac Place Shopping Center,10122 River Road,2024-10-08,TEMPORARILY UNAVAILABLE (Public),MD,Potomac,2012-01-04,20854,J1772,FREE,39.016489,-77.209277,public,414
ELEC,11200 Rockville Pike LLC,11200 Rockville Pike,2024-10-08,TEMPORARILY UNAVAILABLE (Public),MD,Rockville,2014-03-14,20852,J1772,FREE,39.0408693,-77.11046190000002,public,415
ELEC,The Elms At Shannon\'s Glen,7811 Shannon's Glen DR,2024-10-08,Public,MD,Jessup,2016-08-23,20794,J1772,"$0.00-$5.00/Hr Variable Parking Fee, $0.20/kWh Energy Fee",39.140761,-76.760309,public,416
ELEC,Lionsgate at Woodmont Corner Condo,7710 Woodmont Ave,2024-10-08,TEMPORARILY UNAVAILABLE (Public),MD,Bethesda,2017-07-24,20814,J1772,FREE,38.9868489,-77.0965435,public,417
ELEC,7201 Wisconsin Ave,7201 Wisconsin Ave,2024-10-08,Public,MD,Bethesda,2018-06-27,20814,J1772,"$0.00-$2.00/Hr Variable Parking Fee, $0.13/kWh Energy Fee",38.981871580746,-77.092507975913,public,418
ELEC,"8737 Colesville Rd, LLC",8737 Colesville Road,2024-10-08,Public,MD,Silver Spring,2016-08-15,20910,J1772,FREE,38.998714,-77.0257707,public,419
ELEC,The Citron Apartments - Foulger-Pratt,815 Pershing Drive,2024-10-08,TEMPORARILY UNAVAILABLE (Public),MD,Silver Spring,2012-02-03,20910,J1772,FREE,38.9981068,-77.0239052,public,420
ELEC,Blair House,8201 16th St.,2024-10-08,Public,MD,Silver Spring,2011-05-15,20910,J1772,$1.00-$2.00/Hr Variable Parking Fee,38.991846,-77.034751,public,421
ELEC,The Blairs Shopping Center,1280 East-West Hwy,2024-10-08,TEMPORARILY UNAVAILABLE (Public),MD,Silver Spring,2011-05-15,20910,J1772,$1.00-$2.00/Hr Variable Parking Fee,38.99207106,-77.03287763,public,422
ELEC,Geico West Lot,4608 Willard Avenue,2024-10-08,TEMPORARILY UNAVAILABLE (Public),MD,Bethesda,2018-02-15,20815,J1772,$1.00/Hr Parking Fee,38.9611248,-77.0903933,public,423
ELEC,531704 - The Shops at Wisconsin Place,4412 Willard Avenue,2024-10-08,Public,MD,Chevy Chase,2018-09-01,20815,J1772,$1.50-$5.00/Hr Variable Parking Fee,38.9611607,-77.0873737,public,424
ELEC,Chesapeake Building,3115 Chesapeake Building,2024-10-08,TEMPORARILY UNAVAILABLE (Public),MD,College Park,2012-08-08,20742,J1772,FREE,38.998001,-76.941887,public,425
ELEC,Severn Building,5245 Greenbelt Road,2024-10-08,TEMPORARILY UNAVAILABLE (Public),MD,College Park,2011-09-21,20740,J1772,FREE,38.9980404,-76.9199156,public,426
ELEC,College Park Downtown Parking Garage,7308 Yale Avenue,2024-10-08,Public,MD,College Park,2017-01-27,20740,J1772,FREE,38.9804536,-76.9367647,public,427
ELEC,WashColl-Lot-B,300 Washington Avenue,2024-10-08,TEMPORARILY UNAVAILABLE (Public),MD,Chestertown,2011-09-28,21620,J1772,FREE,39.2180241,-76.0692262,public,428
ELEC,WashColl-Lot-D,300 Washington Avenue,2024-10-08,TEMPORARILY UNAVAILABLE (Public),MD,Chestertown,2011-09-28,21620,J1772,FREE,39.2180241,-76.0692262,public,429
ELEC,"Annex \""B\"" Classrooms",101 College Parkway,2024-10-08,Public,MD,Arnold,2018-12-05,21012,J1772,$1.00/Hr Parking Fee,39.0490132,-76.5167488,public,430
ELEC,PGC 1301 McCormick,1301 McCormick Drive,2024-10-08,Public,MD,Upper Marlboro,2017-09-20,20774,J1772,$0.00-$1.00/Hr Variable Parking Fee,38.9091841,-76.8420572,public,431
ELEC,Springhill Suites Annapolis,189 Admiral Cochrane Drive,2024-10-08,TEMPORARILY UNAVAILABLE (Public),MD,Annapolis,2014-06-24,21401,J1772,FREE,38.9726981,-76.5492764,public,432
ELEC,Chesapeake HPAC,1000 College Circle,2024-10-08,TEMPORARILY UNAVAILABLE (Public),MD,Wye Mills,2015-01-05,21679,J1772,FREE,38.95135409,-76.08221413,public,433
ELEC,Hilton Garden Inn Waldorf,10385 O'Donnell Pl.,2024-10-08,TEMPORARILY UNAVAILABLE (Public),MD,Waldorf,2011-05-20,20603,J1772,FREE,38.619302,-76.93311,public,434
ELEC,Belmond the Inn at Perry Cabin,308 Watkins Lane,2024-10-08,TEMPORARILY UNAVAILABLE (Public),MD,Saint Michaels,2014-05-09,21663,J1772,FREE,38.790252,-76.2214708,public,435
ELEC,"Walgreens - La Plata, MD #10063",6300 Crane Highway,2024-10-08,Public,MD,La Plata,2011-11-22,20646,J1772,$2.00/Hr Parking Fee,38.538959,-76.983092,public,436
ELEC,W. College Ave. Lot H,222 West College Avenue,2024-10-08,TEMPORARILY UNAVAILABLE (Public),MD,Salisbury,2017-05-19,21801,J1772,FREE,38.3485762,-75.601699,public,437
ELEC,Perdue East,1101 Camden Ave.,2024-10-08,TEMPORARILY UNAVAILABLE (Public),MD,Salisbury,2011-05-23,21801,J1772,FREE,38.3444766,-75.6058571,public,438
ELEC,East of Market Apartments,100 Holling Dr,2024-10-08,TEMPORARILY UNAVAILABLE (Public),MD,Frederick,2014-11-25,21701,J1772,FREE,39.4309239,-77.4024166,public,439
ELEC,Frederick County Government,331 Montevue Lane,2024-10-08,TEMPORARILY UNAVAILABLE (Public),MD,Frederick,2014-09-09,21702,J1772,FREE,39.4327557,-77.4393568,public,449
ELEC,Hancock Western Rail Trail Parking Lot,2 Canal St,2022-11-10,Public,MD,Hancock,2019-12-01,21750,CHADEMO J1772COMBO,Free,39.698418,-78.178408,public,450
ELEC,Charles Plaza Garage - Tesla Destination,222 North Charles St,2022-10-06,Public,MD,Baltimore,2019-04-23,21201,TESLA,Free,39.291987,-76.615821,public,451
ELEC,Chester Plaza - Tesla Destination,7 Chester Plaza,2022-10-06,Public,MD,Chester,2019-04-18,21619,TESLA,Free,38.976475,-76.288568,public,452
ELEC,G&M Restaurant - Tesla Destination,804 N Hammonds Ferry Rd,2022-10-06,Public,MD,Linthicum,2019-07-16,21090,TESLA,Free,39.225034,-76.665832,public,453
ELEC,26300,133 National Business Parkway,2024-10-08,Public,MD,Annapolis Junction,2018-12-11,20701,J1772,$0.20/kWh Energy Fee,39.1243889,-76.774318,public,464
ELEC,Parsons Corp,7110 Samuel Morse Dr,2022-11-10,Public,MD,Columbia,2020-01-09,21046,J1772,Free,39.168437,-76.812615,public,470
ELEC,UMBC - Walker Avenue Garage,1000 Hilltop Cr,2023-09-14,Public,MD,Baltimore,2020-02-10,21250,J1772,Free,39.257426,-76.712476,public,472
ELEC,UMBC - Lot 9,1000 Hilltop Cr,2023-09-14,Public,MD,Baltimore,2020-04-03,21250,J1772,Free,39.25459,-76.715174,public,473
ELEC,Comfort Inn Shady Grove,16216 Frederick Road,2024-10-08,Public,MD,Gaithersburg,2014-03-04,20877,J1772,$0.49/kWh Energy Fee,39.1214784,-77.17724670000001,public,483
ELEC,Spinnaker Garage,707 President St,2024-10-08,Public,MD,Baltimore,2019-08-08,21202,J1772,FREE,39.2828701,-76.6010004,public,484
ELEC,Howard Square Apartments - Colonial Parking,7500 Hearthside Way,2024-09-12,Public,MD,Elkridge,2019-12-20,21075,J1772,Free,39.173343,-76.78312,public,487
ELEC,Howard Square Apartments - Verde West,7604 Hearthside Way,2022-11-10,Public,MD,Elkridge,2019-12-20,21075,J1772,Free,39.174324,-76.780879,public,488
ELEC,Howard Square Apartments - Verde East,7710 Hearthside Way,2022-11-10,Public,MD,Elkridge,2019-12-20,21075,J1772,Free,39.175034,-76.779284,public,489
ELEC,Oak Barrel Café,35206 National Pike NE,2023-03-08,Public,MD,Little Orleans,2019-12-20,21766,CHADEMO J1772 J1772COMBO,Free,39.70410070906586,-78.32861819741441,public,490
ELEC,MOM's Organic Market - Rockville,10 Upper Rock Circle,2024-10-08,TEMPORARILY UNAVAILABLE (Public),MD,Rockville,2017-06-20,20850,J1772,FREE,39.1134145,-77.1845173,public,491
ELEC,Main,4961 Tesla Drive,2024-10-08,TEMPORARILY UNAVAILABLE (Public),MD,Bowie,2019-05-23,20715,J1772,FREE,38.956517,-76.70764,public,493
ELEC,Rawlings Conservatory and Botanic Gardens,3100 Swann Dr,2023-10-12,Public,MD,Baltimore,2019-11-02,21217,J1772,Free,39.318525,-76.644954,public,498
ELEC,M&T Bank Stadium - Parking Lot C,1101 Russell St,2023-09-14,Public,MD,Baltimore,2019-11-01,21230,J1772,Parking fee,39.279097,-76.621094,public,499
ELEC,City of Hyattsville,4310 Gallatin St,2023-09-14,Public,MD,Hyattsville,2019-11-01,20781,CHADEMO J1772COMBO,"$2 initiation fee, 20 cents per minute.",38.952683,-76.941805,public,500
ELEC,Town of Ocean City - Convention Center,4001 Coastal Hwy,2022-11-10,Public,MD,Ocean City,2018-06-01,21842,CHADEMO J1772COMBO,Free; pay to park,38.365827,-75.072092,public,507
ELEC,"Hyatt Regency Chesapeake Bay Golf Resort, Spa And Marina",100 Heron Blvd,2023-09-14,Public,MD,Cambridge,2020-05-08,21613,J1772,free,38.561263,-76.046307,public,509
ELEC,Frederick Health Hospital,400 W 7th St,2023-09-14,Public,MD,Frederick,2020-05-08,21701,J1772,Free,39.423189,-77.415839,public,511
ELEC,Department of Environment,1801 McCormick Drive,2024-10-08,Public,MD,Upper Marlboro,2020-03-19,20774,J1772,$0.00-$1.00/Hr Variable Parking Fee,38.9148413,-76.8451134,public,512
ELEC,HQ Bowie,4961 Tesla Dr,2024-10-08,Public,MD,Bowie,2015-04-20,20715,J1772,$0.00-$0.50/Hr Variable Parking Fee,38.9570814,-76.7077064,public,513
ELEC,Bethesda Row,4950 Elm Street,2024-10-08,Public,MD,Bethesda,2020-05-07,20814,J1772,Free,38.981849,-77.097914,public,514
ELEC,Linganore Winecellars - Tesla Destination,13601 Glissans Mill Rd,2022-10-06,Public,MD,Mt Airy,2019-10-18,21771,TESLA,Free,39.422768,-77.193238,public,515
ELEC,6116 Executive Blvd,6116 Executive Boulevard,2024-10-08,Public,MD,Rockville,2019-04-22,20852,J1772,FREE,39.0480505,-77.1260282,public,522
ELEC,Watkins Park,615 Center St,2023-09-14,Public - Credit card at all times,MD,Mt. Airy,2020-07-02,21771,TESLA,free,39.375592,-77.145778,public,524
ELEC,PGC 9400 Peppercorn,9400 Peppercorn Place,2024-10-08,Public,MD,Upper Marlboro,2020-07-09,20774,J1772,$1.00/Hr Parking Fee,38.913537,-76.8434696,public,529
ELEC,Sport Chevrolet,3101 Automobile Blvd,2023-12-13,Public,MD,Silver Spring,2020-07-10,20904,J1772,Free,39.081139,-76.947254,public,530
ELEC,Elkridge Fire Station #1,5700 Rowanberry Drive,2024-10-08,TEMPORARILY UNAVAILABLE (Public),MD,Elkridge,2018-06-19,21075,J1772,FREE,39.2105483,-76.7372062,public,538
ELEC,Common Market Co-op 7th Street,927 West 7th Street,2024-10-08,Public,MD,Frederick,2020-10-03,21701,J1772,FREE,39.4274836,-77.4152472,public,562
ELEC,Frederick,5273 Buckeystown Pike,2024-10-08,TEMPORARILY UNAVAILABLE (Public),MD,Frederick,2020-08-26,21703,J1772,FREE,39.3759198,-77.412834,public,568
ELEC,Windridge Vineyard,15700 Darnestown Rd,2024-10-08,Public,MD,Darnestown,2020-06-26,20874,J1772,$0.20/kWh Energy Fee,39.12312,-77.32573,public,573
ELEC,Greenmount Bowl - Tesla Destination,1625 N Main St,2022-10-06,Public,MD,Hampstead,2019-10-21,21074,TESLA,Free,39.62023,-76.856198,public,582
ELEC,John Hopkins University - Tesla Destination,3101 Wyman Park Dr,2022-10-06,Public,MD,Baltimore,2018-04-20,21218,J1772 TESLA,Free,39.3258398,-76.6217496,public,583
ELEC,Kitty Knight - Tesla Destination,14028 Augustine Herman Hwy,2022-10-06,Public,MD,Georgetown,2019-09-19,21930,TESLA,Free,39.36095,-75.880319,public,584
ELEC,Town of Centreville - Tesla Destination,101 Lawyers Row,2022-10-06,Public,MD,Centreville,2019-08-29,21617,J1772 TESLA,Free,39.044755,-76.0656196,public,585
ELEC,Two Wisconsin Circle - Tesla Destination,2 Wisconsin Cir,2022-10-06,Public,MD,Chevy Chase,2013-11-21,20815,TESLA,Free,38.96197,-77.085332,public,586
ELEC,Washington College - Tesla Destination,300 Washington Avenue,2022-10-06,Public,MD,Chestertown,2019-06-11,21620,J1772 TESLA,Free,39.2170867,-76.0688146,public,587
ELEC,Westfield Annapolis - Nordstroms Parking - Tesla Destination,2002 Annapolis Mall Rd,2022-10-06,Public,MD,Annapolis,2016-11-22,21401,J1772 TESLA,Free,38.991254,-76.542499,public,588
ELEC,"BP - Clear Spring, MD",12911 Clear Spring Rd,2023-12-13,TEMPORARILY UNAVAILABLE (Public),MD,Clear Spring,2020-11-09,21722,CHADEMO J1772COMBO,$0.50 per kWh,39.653757,-77.927112,public,589
ELEC,Best Western Hotel and Conference Center,5625 O'Donnell St,2024-10-08,TEMPORARILY UNAVAILABLE (Public),MD,Baltimore,2014-07-31,21224,CHADEMO J1772COMBO,Free,39.28034739990559,-76.54722773252662,public,596
ELEC,Robert Morris Inn,314 N Morris St,2023-12-13,Public,MD,Oxford,2021-01-18,21654,J1772,Free,38.692832,-76.173983,public,733
ELEC,Causeway Park,110 Oxford Rd,2023-12-13,Public,MD,Oxford,2021-01-18,21654,J1772,Free,38.68406,-76.169776,public,734
ELEC,Town of Easton - Brewers Lane Parking,109 Brewers Ln,2023-09-14,TEMPORARILY UNAVAILABLE (Public),MD,Easton,2021-01-25,21601,J1772 TESLA,Free,38.777042,-76.074308,public,740
ELEC,GERMANTOWN MAIN OFFICE,12774 Wisteria Dr,2024-01-10,Private - Government only,MD,Germantown,2021-01-15,20874,J1772,Free,39.174758,-77.267555,private,744
ELEC,Census,4600 Silver Hill Rd,2024-01-10,Private - Government only,MD,Suitland,2021-01-15,20746,J1772,Free,38.84591,-76.928745,private,745
ELEC,FDA White Oak Campus,East Loop Rd,2024-01-10,Private,MD,Silver Spring,2021-01-15,20993,J1772,$0.13 per kWh,39.036766,-76.979409,private,768
ELEC,Joint Base Andrews,3320 Pennsylvania Ave,2024-01-10,Private - Government only,MD,Andrews AFB,2021-01-15,20762,J1772,Free,38.7965,-76.8836,private,769
ELEC,Ashland Garage,900 N Washington Street,2024-10-08,Public,MD,Baltimore,2019-08-05,21205,J1772,Free,39.30118,-76.59019,public,804
ELEC,PGC 1400 McCormick,1400 McCormick Drive,2024-10-08,Public,MD,Upper Marlboro,2021-04-01,20774,J1772,$0.00-$1.00/Hr Variable Parking Fee,38.9085172,-76.8459243,public,806
ELEC,Falls Grove Office Center,14955 Shady Grove Rd,2024-10-08,Public,MD,Rockville,2020-10-14,20850,J1772,Free,39.101127,-77.191261,public,813
ELEC,"Walgreens - Forest Hill, MD #9926",2016 Rock Spring Rd,2024-10-08,Public,MD,Forest Hill,2013-12-20,21050,J1772,$2.00/Hr Parking Fee,39.5731928,-76.3851175,public,834
ELEC,Greenleigh FF - 6201,6201 Greenleigh Avenue,2024-10-08,Public,MD,Middle River,2018-01-24,21220,J1772,FREE,39.3606919,-76.4019353,public,835
ELEC,White Oak Medical Center Campus - Outside Parking,11890 Healing Way,2024-10-08,Public,MD,White Oak,2021-08-11,20904,J1772,Free,39.0495709,-76.9572484,public,858
ELEC,"Ocean Point, LTD - The Plaza",9800 Coastal Highway,2024-10-08,Public,MD,Ocean City,2021-08-12,21842,J1772,Free,38.411111,-75.056944,public,859
ELEC,White Oak Medical Center Campus - 5th Floor,11890 Healing Way,2024-10-08,Public,MD,White Oak,2021-08-13,20904,J1772,Free,39.048904,-76.95674,public,860
ELEC,The Tower Building,1101 Wootton Parkway,2024-10-08,Public,MD,Rockville,2018-07-19,20852,J1772,$1.50-$3.00/Hr Variable Parking Fee,39.067948,-77.1562346,public,863
ELEC,CALT Building,101 College Parkway,2024-10-08,Public,MD,Arnold,2015-06-29,21012,J1772,$1.00/Hr Parking Fee,39.0489086,-76.5165644,public,871
ELEC,Eldersburg Commons,6400 Ridge Road,2024-10-08,TEMPORARILY UNAVAILABLE (Public),MD,Sykesville,2014-12-29,21784,J1772,FREE,39.3974586,-76.9340852,public,872
ELEC,Beacon Place Apartments at the Kentlands,916 Beacon Square Court,2024-10-08,Public,MD,Gaithersburg,2014-12-01,20878,J1772,$0.20/kWh Energy Fee,39.1255188,-77.2428589,public,873
ELEC,Greenleigh @ Crossroads Bldg EE,6211 Greenleigh Avenue,2024-10-08,Public,MD,Middle River,2019-12-20,21220,J1772,$0.50-$0.75/Hr Variable Parking Fee,39.3602427,-76.40545305,public,874
ELEC,Caroline Garage,1501 East Monument St.,2024-10-08,Public,MD,Baltimore,2015-07-27,21205,J1772,FREE,39.2981563,-76.5967227,public,875
ELEC,McElderry Garage Lower Level,1501 McElderry Street,2024-10-08,Public,MD,Baltimore,2016-06-21,21205,J1772,FREE,39.2969395,-76.5965132,public,876
ELEC,m. flats,10101 Twin Rivers Road,2024-10-08,Public,MD,Columbia,2017-01-23,21044,J1772,$0.00-$5.00/Hr Variable Parking Fee,39.2153158,-76.8656661,public,877
ELEC,Orleans garage,1795 Orleans St,2024-10-08,Public,MD,Baltimore,2015-07-27,21231,J1772,FREE,39.2949489,-76.592286,public,878
ELEC,"Walgreens - Columbia, MD #11949",5585 Twin Knolls Rd,2024-10-08,Public,MD,Columbia,2011-11-30,21045,J1772,$2.00/Hr Parking Fee,39.219991,-76.839574,public,879
ELEC,Gaithersburg,10 Upper Rock Circle,2024-10-08,TEMPORARILY UNAVAILABLE (Public),MD,Rockville,2017-06-20,20850,J1772,FREE,39.1134145,-77.1845173,public,880
ELEC,312 Marshall Avenue,312 Marshall Avenue,2024-10-08,Public,MD,Laurel,2020-03-19,20707,J1772,"$0.00-$5.00/Hr Variable Parking Fee, $0.00-$0.25/kWh Variable Energy Fee",39.0975821,-76.852907,public,881
ELEC,8455 Colesville Road,8455 Colesville Road,2024-10-08,Public,MD,Silver Spring,2019-05-02,20910,J1772,FREE,38.9956338,-77.0297293,public,882
ELEC,1200 East West,1200 East West Highway,2024-10-08,TEMPORARILY UNAVAILABLE (Public),MD,Silver Spring,2014-10-27,20910,J1772,FREE,38.989735,-77.0294815,public,883
ELEC,"Walgreens - Randallstown, MD #6265",9110 Liberty Rd,2024-10-08,TEMPORARILY UNAVAILABLE (Public),MD,Randallstown,2012-02-01,21133,J1772,$2.00/Hr Parking Fee,39.369864,-76.8000069,public,884
ELEC,4600 East West Highway,4600 East West Highway,2024-10-08,Public,MD,Bethesda,2012-03-13,20814,J1772,FREE,38.9844519,-77.0928692,public,885
ELEC,Everly,97 Capital Court,2024-10-08,Public,MD,Largo,2020-08-28,20774,J1772,FREE,38.8924929,-76.841712,public,886
ELEC,Cumberland Sleep Inn & Suites,13320 Ali Ghan Road Northeast,2024-10-08,Public,MD,Cumberland,2016-02-25,21502,J1772,$2.00/Hr Parking Fee,39.6720991,-78.7157204,public,887
ELEC,Mount Washington Campus,"5801 Smith Avenue, Suite 1100",2024-10-08,Public,MD,Baltimore,2012-01-31,21209,J1772,FREE,39.3700905,-76.6554704,public,888
ELEC,MedStar Good Samaritan Hospital,5601 Loch Raven Blvd,2024-10-08,TEMPORARILY UNAVAILABLE (Public),MD,Baltimore,2013-12-04,21239,J1772,FREE,39.358132,-76.5873585,public,889
ELEC,UMBC - Stadium Lot,"Stadium Lot behind Warehouse, Hilltop Circle & Poplar Ave",2024-10-08,Public,MD,Baltimore,2011-11-03,21250,J1772,FREE,39.253321,-76.705762,public,890
ELEC,Maple Lawn 9,8120 Maple Lawn Boulevard,2024-10-08,Public,MD,Fulton,2019-12-19,20759,J1772,$0.50-$0.75/Hr Variable Parking Fee,39.1520052,-76.9035423,public,891
ELEC,Park Potomac HOA,12500 Park Potomac Ave.,2024-10-08,Public,MD,Potomac,2015-10-14,20854,J1772,"$0.00-$4.00/Hr Variable Parking Fee, $0.15/kWh Energy Fee",39.06018628,-77.15870193,public,892
ELEC,Park Potomac Building D,12435 Park Potomac Ave.,2024-10-08,Public,MD,Potomac,2021-09-05,20854,J1772,FREE,39.0596169,-77.157087,public,893
ELEC,J H @ Parkway,7231 Parkway Drive,2024-10-08,Public,MD,Hanover,2020-07-23,21076,J1772,FREE,39.173997,-76.7303521,public,894
ELEC,Annapolis Junction-10170,10170 Junction Drive,2024-10-08,Public,MD,Annapolis Junction,2018-01-24,20701,J1772,$0.50-$0.75/Hr Variable Parking Fee,39.1240872,-76.7939661,public,895
ELEC,The Pearl,180 High Park Ln,2024-10-08,Public,MD,Silver Spring,2021-09-05,20910,J1772,$1.00-$2.00/Hr Variable Parking Fee,38.9913212,-77.03384835,public,896
ELEC,197 5 Story,231 Najoles Road,2024-10-08,Public,MD,Millersville,2018-01-24,21108,J1772,$0.50-$0.75/Hr Variable Parking Fee,39.095502,-76.629707,public,897
ELEC,"HLSB, Parking Lot M",101 College Parkway,2024-10-08,Public,MD,Arnold,2019-04-10,21012,J1772,$1.00/Hr Parking Fee,39.0490696,-76.516773,public,898
